x,y,theta,v,kappa
14.0482483012229,-4.92439316814717,-2.0058440548377,4,-0.135184842167082
14.0149341368492,-4.99508900575689,-2.01652804062318,4,-0.138248070096986
13.9810666868732,-5.06499606090768,-2.02738893248045,4,-0.14140536423843
13.9466472883238,-5.13410329446517,-2.03843089797923,4,-0.144657781870271
13.9116773000199,-5.20239979359604,-2.04965808896471,4,-0.148006199274316
13.8761581025169,-5.26987477349137,-2.06107463102284,4,-0.151451285680793
13.8400910980517,-5.33651757906964,-2.07268461191656,4,-0.154993475236884
13.8034777104881,-5.4023176866593,-2.08449206894069,4,-0.158632936979701
13.7663193852597,-5.46726470566059,-2.09650097514571,4,-0.162369542820244
13.7286175893138,-5.5313483801863,-2.10871522438395,4,-0.166202833575156
13.6903738110525,-5.59455859068137,-2.12113861513646,4,-0.170131983118872
13.6515895602749,-5.65688535552078,-2.13377483308455,4,-0.174155760770532
13.6122663681168,-5.71831883258586,-2.14662743239758,4,-0.178272492078097
13.5724057869903,-5.77884932081842,-2.15969981571769,4,-0.182480018216723
13.532009390523,-5.83846726175268,-2.1729952128329,4,-0.186775654279802
13.4910787734956,-5.89716324102464,-2.18651665804291,4,-0.191156146808958
13.4496155517785,-5.95492798985876,-2.20026696623711,4,-0.195617630983544
13.407621362269,-6.01175238653157,-2.21424870772087,4,-0.20015558797017
13.3650978628255,-6.0676274578121,-2.22846418184624,4,-0.204764803017607
13.3220467322032,-6.12254438037888,-2.24291538952427,4,-0.209439324970808
13.2784696699868,-6.17649448221321,-2.25760400472056,4,-0.214172427968007
13.2343683965243,-6.2294692439686,-2.27253134506147,4,-0.21895657617474
13.1897446528583,-6.28146030031606,-2.28769834170696,4,-0.223783392495479
13.144600200658,-6.33245944126511,-2.30310550867579,4,-0.228643632284107
13.0989368221488,-6.38245861346019,-2.31875291184059,4,-0.233527163145057
13.0527563200429,-6.43144992145239,-2.33464013784261,4,-0.238422951973249
13.0060605174674,-6.47942562894626,-2.35076626320924,4,-0.24331906041848
12.9588512578925,-6.52637816002144,-2.36712982399029,4,-0.248202649973621
